"subject_id" "activity_type" "timeseriesBodyAcc-Mean_X-axis" "timeseriesBodyAcc-Mean_Y-axis" "timeseriesBodyAcc-Mean_Z-axis" "timeseriesBodyAcc-Stdev_X-axis" "timeseriesBodyAcc-Stdev_Y-axis" "timeseriesBodyAcc-Stdev_Z-axis" "timeseriesGravityAcc-Mean_X-axis" "timeseriesGravityAcc-Mean_Y-axis" "timeseriesGravityAcc-Mean_Z-axis" "timeseriesGravityAcc-Stdev_X-axis" "timeseriesGravityAcc-Stdev_Y-axis" "timeseriesGravityAcc-Stdev_Z-axis" "timeseriesBodyAccJerk-Mean_X-axis" "timeseriesBodyAccJerk-Mean_Y-axis" "timeseriesBodyAccJerk-Mean_Z-axis" "timeseriesBodyAccJerk-Stdev_X-axis" "timeseriesBodyAccJerk-Stdev_Y-axis" "timeseriesBodyAccJerk-Stdev_Z-axis" "timeseriesBodyGyro-Mean_X-axis" "timeseriesBodyGyro-Mean_Y-axis" "timeseriesBodyGyro-Mean_Z-axis" "timeseriesBodyGyro-Stdev_X-axis" "timeseriesBodyGyro-Stdev_Y-axis" "timeseriesBodyGyro-Stdev_Z-axis" "timeseriesBodyGyroJerk-Mean_X-axis" "timeseriesBodyGyroJerk-Mean_Y-axis" "timeseriesBodyGyroJerk-Mean_Z-axis" "timeseriesBodyGyroJerk-Stdev_X-axis" "timeseriesBodyGyroJerk-Stdev_Y-axis" "timeseriesBodyGyroJerk-Stdev_Z-axis" "fourierseriesBodyAcc-Mean_X-axis" "fourierseriesBodyAcc-Mean_Y-axis" "fourierseriesBodyAcc-Mean_Z-axis" "fourierseriesBodyAcc-Stdev_X-axis" "fourierseriesBodyAcc-Stdev_Y-axis" "fourierseriesBodyAcc-Stdev_Z-axis" "fourierseriesBodyAccJerk-Mean_X-axis" "fourierseriesBodyAccJerk-Mean_Y-axis" "fourierseriesBodyAccJerk-Mean_Z-axis" "fourierseriesBodyAccJerk-Stdev_X-axis" "fourierseriesBodyAccJerk-Stdev_Y-axis" "fourierseriesBodyAccJerk-Stdev_Z-axis" "fourierseriesBodyGyro-Mean_X-axis" "fourierseriesBodyGyro-Mean_Y-axis" "fourierseriesBodyGyro-Mean_Z-axis" "fourierseriesBodyGyro-Stdev_X-axis" "fourierseriesBodyGyro-Stdev_Y-axis" "fourierseriesBodyGyro-Stdev_Z-axis"
"27" "5" "WALKING_DOWNSTAIRS" 0.277861504680851 -0.0167800861659574 -0.125995959255319 -0.0693544287321277 0.0351492440851064 -0.344793148408511 0.557750686595745 -0.0360777523404255 0.0875095486808511 -0.935943781702128 -0.944441118297872 -0.927212787021277 0.0616148091659574 0.00197478932340426 -0.00175159533617021 -0.0567609411019149 -0.0812860897659575 -0.408685954717021 -0.0632359006297872 -0.0584748853446809 0.0733081641276596 -0.187513551638298 -0.361650159078936 -0.296950715917021 -0.0998606924085106 -0.0194928091446809 -0.033877851012766 -0.175838992025532 -0.493819885212766 -0.331391844369574 -0.104080500668085 0.0168432474468085 -0.32123482672234 -0.0573226104808511 -0.0214687135744681 -0.414502073731915 -0.119231849499149 -0.135107776142553 -0.36577980306383 -0.0758998465829787 -0.0847896094293617 -0.450027117574468 -0.00680039840425532 -0.344595807819149 -0.186176279968085 -0.247627322360851 -0.379368972744681 -0.402935432382979
"28" "5" "SITTING" 0.273862340681818 -0.0141529840977273 -0.108386670545455 -0.974780648636364 -0.935526710681818 -0.9456006925 0.490064497727273 0.382983312954545 0.498900467068182 -0.966646177272727 -0.954921112272727 -0.948813099772727 0.0735149079795454 0.0161017242859091 0.008230362715 -0.987720053863636 -0.978919328181818 -0.987844434318182 -0.0244283665090909 -0.031052734 0.0921618835143182 -0.963528335 -0.949820155454545 -0.960339428863636 -0.0947907158204545 -0.0459185752954545 -0.0574684432909091 -0.986811841590909 -0.988224627045455 -0.988502158409091 -0.978845645909091 -0.953896679318182 -0.963859739772727 -0.973151155681818 -0.930842079090909 -0.940105312727273 -0.987445926363636 -0.978411276590909 -0.985224661590909 -0.989199765227273 -0.981214662045455 -0.989204734318182 -0.965460166818182 -0.962663130681818 -0.968842133409091 -0.963765750454545 -0.943625304090909 -0.961504623863636
"29" "5" "STANDING" 0.275209461071429 -0.0182135997142857 -0.108383783892857 -0.986746898214286 -0.956068479642857 -0.962537296785714 0.772115091071429 -0.00524336589285714 0.3074334275 -0.985193727857143 -0.97534392 -0.965677895357143 0.0774891346607143 0.00939617920303571 -0.00138752544582143 -0.986862854464286 -0.978037451607143 -0.988226365892857 -0.0262040698839286 -0.0787164619821429 0.0890777641428571 -0.96228949625 -0.973610636071429 -0.96687913875 -0.0998510790482143 -0.0398948554107143 -0.0546140984433929 -0.983154540535714 -0.990709204821429 -0.988044980892857 -0.986025022142857 -0.962837846964286 -0.974326975714286 -0.987150039285714 -0.9547977375 -0.958861812678571 -0.986913121428571 -0.978024010892857 -0.985945962321429 -0.988027785892857 -0.979744656071429 -0.989162490714286 -0.962642681785714 -0.979056073035714 -0.970347421607143 -0.9628501125 -0.970894679464286 -0.968856072678571
"30" "5" "LAYING" 0.271164905192308 -0.0174488048346154 -0.108470070634615 -0.980734059230769 -0.966301832307692 -0.96623817 -0.0543618373076923 0.571752874230769 0.511492342307692 -0.976611816346154 -0.987210057692308 -0.976908645 0.0764320875769231 0.0112723718738462 -0.00175742998994231 -0.9846464025 -0.975321851153846 -0.986081057115385 -0.0275545131277769 -0.0847043822115385 0.105351273230769 -0.983797965576923 -0.968547854615385 -0.966727734807692 -0.0983268948653846 -0.0377126993871154 -0.0604667560192308 -0.985535199230769 -0.985257089038462 -0.983846820192308 -0.981315352692308 -0.967382676730769 -0.973828524615385 -0.980648708076923 -0.967159857307692 -0.964226776730769 -0.984424427692308 -0.975516145961538 -0.983603383846154 -0.986340069423077 -0.976887965 -0.9872002025 -0.979603623461539 -0.972507090769231 -0.967020414038462 -0.985181970961538 -0.966651288269231 -0.969694868653846
"31" "6" "WALKING" 0.280721679122807 -0.0136299281052632 -0.10843357345614 -0.988954440350877 -0.956703664210526 -0.963140598070175 0.919566426140351 -0.201004598982456 -0.159958116035088 -0.989014257017544 -0.97707406754386 -0.96740243245614 0.0737670193333333 0.0112842916216 -0.00357234178491228 -0.986911441578947 -0.976670995438596 -0.986205986842105 -0.0207582219649123 -0.0573658721075439 0.0686419703508772 -0.976943845964912 -0.969108278070175 -0.967255891578947 -0.101437336719298 -0.0411318996666667 -0.0486868314175439 -0.985590711403509 -0.986562712631579 -0.985786557192982 -0.987243116842105 -0.961316783859649 -0.973268203333333 -0.989746342631579 -0.956403235087719 -0.960034658070175 -0.987084826491228 -0.976557480877193 -0.983977573859649 -0.987909987192983 -0.978571313157895 -0.987026410526316 -0.97442578754386 -0.973769928421053 -0.968382836491228 -0.977928665614035 -0.96683619754386 -0.969880587894737
"32" "6" "WALKING_UPSTAIRS" 0.282312954901961 -0.0177463780921569 -0.110652720078431 -0.947796266470588 -0.917738302901961 -0.915479479607843 0.318573724705882 0.288331576352941 0.406680682196078 -0.973499895882353 -0.97799495 -0.952663527647059 0.0727717974960784 0.017809902972549 -0.00907285424862745 -0.951554131960784 -0.934000240098039 -0.964267163529412 -0.0210461711784314 -0.0863286901019608 0.0869321433529412 -0.957019345490196 -0.937085424509804 -0.947825410588235 -0.096232187 -0.0386466560333333 -0.0602659208039216 -0.95429834254902 -0.963179272745098 -0.968456678235294 -0.950747238431373 -0.91878898235098 -0.93463530745098 -0.947123238823529 -0.921608735078431 -0.91192755254902 -0.953627018431373 -0.937983550980392 -0.959015769215686 -0.953854840980392 -0.934278252588235 -0.968321480980392 -0.947221598823529 -0.94453533254902 -0.949684698039216 -0.960262202941176 -0.933992633333333 -0.951989773137255
"33" "6" "WALKING_DOWNSTAIRS" 0.2642789341875 -0.0190137891875 -0.103337274916667 -0.970794243333333 -0.961572014166667 -0.941450693958333 0.469428784083333 0.304134426104167 0.357911789916667 -0.956781393541667 -0.980490524166667 -0.941218806666667 0.0862942037708333 0.00486008832 -0.0186185620283333 -0.987376350208333 -0.974993561458333 -0.984861173541667 -0.0311974165895833 -0.1183554485625 0.110783398208333 -0.983513490625 -0.969687627291667 -0.9808947 -0.0938941574916667 -0.035537980875 -0.0606743996666667 -0.9872311675 -0.986898105208333 -0.987075028125 -0.976426225416667 -0.964793053125 -0.958135763958333 -0.969019779583333 -0.961533223125 -0.936860976666667 -0.987276888333333 -0.975395578125 -0.982836588958333 -0.988689409166667 -0.976361522708333 -0.985455837708333 -0.979842630833333 -0.976384692708333 -0.97949929875 -0.984727012916667 -0.966688167916667 -0.983095987916667
"34" "6" "SITTING" 0.275953186727273 -0.0183698415727273 -0.11169409782 -0.559148493090909 -0.422207002636364 -0.5954890248 0.861611467636364 -0.360282867636364 -0.225008918181818 -0.970453583818182 -0.961940931090909 -0.954029312181818 0.0971893401109091 -0.0137365718656364 -0.0135534654789091 -0.647478019518182 -0.603525595709091 -0.727824131836364 -0.0237094562181818 -0.0829816987581818 0.0764177302909091 -0.749108941636364 -0.729615774545455 -0.599856396181818 -0.0959549192363636 -0.0400986179118182 -0.0401089507543636 -0.795922680727273 -0.787515304 -0.760649622 -0.604009711072727 -0.485949623312727 -0.634002020136364 -0.543380368090909 -0.427201281054545 -0.607761557045455 -0.655635816672727 -0.613231925243636 -0.707572344 -0.670945403692727 -0.620812277894545 -0.746442058215273 -0.717403237636364 -0.716093376545455 -0.636615827963636 -0.760738816 -0.740836032363636 -0.629149606109091
"35" "6" "STANDING" 0.255457378350877 -0.0223560932607018 -0.135213763245614 -0.118913086859649 0.165617466480526 -0.0729297687070175 0.829682278245614 -0.34855631877193 -0.280866910350877 -0.932542485964912 -0.94369145754386 -0.901124933157895 0.0818713090770175 0.0556419779122807 0.0019967277368421 -0.0390803333333333 0.0795277419368421 -0.306389461140351 -0.02809365684 -0.0725375097631579 0.076989329031579 -0.339777218824561 -0.181233890280702 -0.147102595245614 -0.106448148245614 -0.0519136158245614 -0.0574209982824561 -0.168619882877193 -0.317179527333333 -0.327480286475439 -0.0983840574054386 0.149527705357895 -0.120918751514035 -0.128985161666667 0.0987812325166667 -0.124593790931579 -0.0800996865385965 -0.00102400234035088 -0.251964284736842 -0.0847591819473684 0.0940149254614035 -0.359302974173684 -0.143336698947368 -0.146400195282456 -0.0822129867684211 -0.404443300087719 -0.211977797863158 -0.250496245245614
"36" "6" "LAYING" 0.278191828070175 -0.016957248044386 -0.112905673368421 -0.662850385947368 -0.563277491473684 -0.679655580912281 0.869521809298246 -0.296196107192982 -0.246064468245614 -0.968698415964912 -0.967977965964912 -0.95032033877193 0.0747534502631579 -0.00993585427903509 -0.00492364288052631 -0.739060170659649 -0.701773312077193 -0.803350617719298 -0.0541886033474737 -0.0427169003070175 0.12076207122807 -0.799504546403509 -0.767903593859649 -0.660185330947368 -0.0959485194736842 -0.0337463349539298 -0.0500908657719298 -0.842401199473684 -0.824545960350877 -0.817179189824561 -0.694545268091228 -0.600954053075439 -0.714259020473684 -0.651627921263158 -0.571897179578947 -0.686236360350877 -0.74430808454386 -0.708298345894737 -0.784102840526316 -0.757173392719298 -0.715743072315789 -0.821460056315789 -0.776600675789474 -0.759608603859649 -0.698681646438597 -0.808303721491228 -0.775332114561403 -0.682401996889474
"37" "7" "WALKING" 0.265038441750877 -0.0246714110808772 -0.116093488838596 0.0795176371578947 0.205418942875439 -0.186646604563158 0.862081169122807 -0.332884703684211 -0.11111808658386 -0.938751054035088 -0.939270298245614 -0.912486526140351 0.109415886807018 0.0288929428070175 -0.00198518957894737 -0.133066036766667 -0.0788735619929825 -0.461288532105263 0.0474988111887719 -0.147982426321053 0.00905543673684211 -0.373847777122807 -0.46844263754386 -0.123513644084561 -0.121589466859649 -0.0236745353508772 -0.0559039600877193 -0.44440833122807 -0.614111673333333 -0.468121745438596 -0.0358553416421053 0.14008004572807 -0.244262031547368 0.119903824947368 0.160935535721053 -0.220666589570175 -0.166594225505263 -0.0881028410035088 -0.408402114666667 -0.176038221807018 -0.136704710835439 -0.51311808 -0.275250178140351 -0.459898097894737 -0.151594234263158 -0.408144123947368 -0.479182420526316 -0.198153354235088
"38" "7" "WALKING_UPSTAIRS" 0.276492475098039 -0.00971317788294118 -0.0983769460509804 -0.986639432745098 -0.931619232261373 -0.948222703333333 0.859113423529412 0.00764177411764706 0.184804514170588 -0.980716089607843 -0.953594873078431 -0.946311636098039 0.0788307675098039 9.22620150980394e-05 -0.0124575865588235 -0.989095819019608 -0.971626296470588 -0.986952629215686 -0.0296165702294118 -0.0841693795627451 0.087977079254902 -0.949896728039216 -0.973715092941176 -0.959283058823529 -0.0959877488431373 -0.0435328718745098 -0.0483694350980392 -0.978477801372549 -0.990391994509804 -0.984494856862745 -0.986467138431373 -0.945242894901961 -0.963521960588235 -0.986783604509804 -0.928913054627451 -0.943745180392157 -0.988820244901961 -0.971047635882353 -0.984357759803922 -0.990466331960784 -0.974617596078431 -0.988248650392157 -0.955340439803922 -0.979014493921569 -0.961111221960784 -0.9497192 -0.971207594117647 -0.962462549607843
"39" "7" "WALKING_DOWNSTAIRS" 0.28533835106383 -0.0206248322225532 -0.113110862470213 -0.676268381914894 -0.600430197297872 -0.742472959914894 0.942339435744681 -0.232577971276596 0.0428398658053191 -0.978835616170213 -0.96274826212766 -0.944721106382979 0.0745601047234043 0.0111661914695745 -0.0105017479231915 -0.710557586353191 -0.70043154807234 -0.855600865744681 -0.0162569883170213 -0.0753036183702128 0.0770939353234043 -0.745123563902128 -0.843838139148936 -0.75433916206383 -0.115839156425532 -0.0359619581851064 -0.0427892549234043 -0.787228034680851 -0.903926990638298 -0.855473087234043 -0.722602619680851 -0.623578822638298 -0.780401734893617 -0.661371918085106 -0.613776488702128 -0.742560115489362 -0.722789779255319 -0.704217795434043 -0.83694825106383 -0.724002176685106 -0.718090816276596 -0.873654645106383 -0.706389658702128 -0.849724262978723 -0.762166308510638 -0.758921834531915 -0.842390136382979 -0.774675170638298
"40" "7" "SITTING" 0.280988478125 -0.017490645518125 -0.106195871104167 -0.777633238 -0.699881156041667 -0.751207034854167 0.0108495022916667 0.40942213125 0.509953930833333 -0.965508143333333 -0.980322611041667 -0.969851181458333 0.0762396837708333 0.00907119198333333 0.000873880245416666 -0.74401021466375 -0.745116581604021 -0.830522464791667 -0.0237690476104167 -0.0629988750416667 0.114623995539583 -0.836527265 -0.81524041875 -0.80314618875 -0.0998702791375 -0.0489391197708333 -0.0556492778145833 -0.804732869583333 -0.8536839 -0.855495555208333 -0.7866156401875 -0.71055386083125 -0.797216048125 -0.775127108020833 -0.712842395427083 -0.74628791798125 -0.772658505354167 -0.75778164275 -0.827395484375 -0.738049128614583 -0.748475179022917 -0.8326451625 -0.784266193333333 -0.810832082916667 -0.7889129 -0.853459341458333 -0.821075670208333 -0.82630293375
"41" "7" "STANDING" 0.280637112641509 -0.0165348460384906 -0.109366563113208 -0.969135292075472 -0.963263440188679 -0.959785614339623 0.0167971254716981 0.511512796603774 0.673006423396226 -0.958877653773585 -0.986445677358491 -0.96906055509434 0.0739311147433962 0.0135714568254717 -0.00366527066943396 -0.986429400377358 -0.973867302641509 -0.985775027169811 -0.0336764633339623 -0.0946499150377358 0.100770660377358 -0.980518521886792 -0.962342949811321 -0.976764604528302 -0.0978749464716981 -0.0356452495358491 -0.0603885241509434 -0.986616570943396 -0.98626208509434 -0.989655377358491 -0.974251814339623 -0.964519554150943 -0.970787591509434 -0.967614960566038 -0.964066046037736 -0.956550796603774 -0.985859823207547 -0.97441726754717 -0.983780279056604 -0.988412552264151 -0.975191774150943 -0.986327905849057 -0.978200623018868 -0.970657971132076 -0.977592123396226 -0.981338902075472 -0.958507566981132 -0.97865195245283
"42" "7" "LAYING" 0.284235699423077 -0.0166520618079423 -0.104268959403846 -0.0340745123884615 0.0883050426403846 -0.1798374 0.858616120576923 -0.264944374423077 -0.0250051421153846 -0.96199419 -0.962253676923077 -0.945910560192308 0.0863674228134615 0.00990382548461538 -0.0120516121923077 -0.0100778575288462 0.00793286411538462 -0.336817707481923 -0.0316195418346154 -0.0752371866634615 0.0856430728538461 -0.419526927884615 -0.460342636730769 -0.284274597269231 -0.109776283607692 -0.0426314571346154 -0.0649663607711538 -0.341970807307692 -0.576473390384615 -0.379232697307692 -0.106537669515385 0.06092686065 -0.245699213465385 -0.00846888107692307 0.0302891298846154 -0.210568302944231 -0.0777988690923077 -0.0396859599807692 -0.310195429165385 -0.0304119730442308 -0.00917215875576923 -0.362467703423077 -0.262521415403846 -0.452395265634615 -0.2137907455 -0.470455981153846 -0.470444932115385 -0.375236553846154
"43" "8" "WALKING" 0.271996867479167 -0.0178224347785833 -0.107410147954167 -0.22324105290625 -0.1402246778125 -0.270756302875 0.687279472916667 -0.100045672083333 0.0938114795416667 -0.967465724166667 -0.9653263725 -0.949932755833333 0.0766137203377083 0.0266991931145833 -0.00793719558104167 -0.24631760565 -0.150872681797917 -0.37642926531875 -0.0291814633354167 -0.0750152097020833 0.08710348300625 -0.471654087733333 -0.347915706291667 -0.383668785416667 -0.108862285347917 -0.0517163103395833 -0.0813383613391667 -0.419832727166667 -0.413013299083333 -0.442588127729167 -0.27057375048125 -0.128251372 -0.302647797845833 -0.206965762035417 -0.20308082511875 -0.312632783416667 -0.297501724379167 -0.201801514504167 -0.367859802458333 -0.260689389264583 -0.15315142515775 -0.386608377472917 -0.346110965166667 -0.3657494685 -0.329329785458333 -0.512621383791667 -0.343459137145833 -0.460097257291667
"44" "8" "WALKING_UPSTAIRS" 0.262087376195122 -0.0213513386834146 -0.120262162387805 -0.315861749517073 -0.180197520767561 -0.194902389082927 0.911329471219512 -0.180256572131707 -0.154668519585366 -0.963338855609756 -0.943205627560976 -0.91002273097561 0.0678017261463415 0.00827669674390244 -0.00330578627829268 -0.283212680221951 -0.369893194609756 -0.463972114582927 -0.0240656516585366 -0.0688169291317073 0.0725875373365854 -0.580176218048781 -0.387910205804878 -0.364560302926829 -0.106925022273171 -0.0318523544341463 -0.0488187455317073 -0.580836086829268 -0.5106432702 -0.61326720902439 -0.282865480419512 -0.227290725792683 -0.251181852219512 -0.332356347865854 -0.209471441717073 -0.230569724873171 -0.279848958390244 -0.361559228636585 -0.403523790136585 -0.354585549487805 -0.427886481682927 -0.524643739634146 -0.478823714365854 -0.369609805658537 -0.388370132926829 -0.613973479268293 -0.406294514229268 -0.417492035802439
"45" "8" "WALKING_DOWNSTAIRS" 0.2710277 -0.0208366652447368 -0.113924385210526 -0.0128974333507895 0.124254113792105 -0.00554297571052631 0.916868703157895 -0.233405958684211 -0.118863975421053 -0.952192274736842 -0.954052487105263 -0.922103464473684 0.0698283550789474 0.0409074876578947 -0.00898892012105263 -0.0501702147736842 -0.00978908072368421 -0.227141871507895 0.0514806302236842 -0.147892749297368 0.0253941927684211 -0.383082911044737 -0.0543869942105263 -0.234663371157895 -0.090281493363421 -0.0444394776368421 -0.0628926956594737 -0.316379006842105 -0.132335595789474 -0.389162085526316 -0.0697093372473684 0.104404844631579 -0.0470693208157895 0.00561540971052631 0.0615022572894737 -0.0640824286578947 -0.0944168367868421 -0.0673671075605263 -0.197602086057895 -0.0883358941855263 -0.0146190133368421 -0.257405875852632 -0.218241659789474 -0.0801731069473684 -0.186295858221053 -0.436689170131579 -0.0467480526315789 -0.322706195
"46" "8" "SITTING" 0.27547918773913 -0.0148551335695652 -0.111977760652174 -0.964247905869565 -0.916948564130435 -0.940808991086956 0.363517635217391 0.225345455 0.360744236326087 -0.959834392391304 -0.950845469045652 -0.952038177173913 0.0743617084347826 0.0024564047001087 0.00120012043456522 -0.975417080434783 -0.965103615652174 -0.972444436521739 -0.0431091389043478 -0.0763353956956522 0.0968146733369565 -0.963875219782609 -0.951348765434783 -0.938536103913043 -0.0949559055652174 -0.0428627977843478 -0.0654215897369565 -0.976735507608696 -0.975212731956522 -0.980791328695652 -0.967276881086957 -0.933969452391304 -0.955161513043478 -0.96333416673913 -0.913905733913044 -0.937774344782609 -0.975078075652174 -0.964952904130435 -0.968986501086956 -0.978143494782609 -0.967915182391304 -0.974503540652174 -0.958915741956522 -0.955556866956522 -0.944048918695652 -0.965644508478261 -0.949704983043478 -0.94269265326087
"47" "8" "STANDING" 0.277214162 -0.0138998757407407 -0.101362968472407 -0.981570891111111 -0.945459533333333 -0.924495575555556 0.908698658148148 0.0475688846666667 0.0643208841174074 -0.977245177962963 -0.972860712222222 -0.931398287037037 0.0780108473333333 0.00595261561055556 -0.0124238938215185 -0.978937119074074 -0.965462069074074 -0.974888672962963 -0.0387569403057407 -0.0648661437851852 0.0741991915 -0.966649247777778 -0.945117520185185 -0.959948857407407 -0.0992870222777778 -0.0424483202666667 -0.0509240585351852 -0.980361340925926 -0.975338672037037 -0.981616785 -0.979898242777778 -0.949870708518519 -0.947411746481482 -0.982505373518519 -0.946468070740741 -0.918895331851852 -0.978754475555556 -0.964362408888889 -0.971073195 -0.981134902407407 -0.969625462407407 -0.977420593333333 -0.96487952962963 -0.953265960925926 -0.962064151111111 -0.967661653333333 -0.941566193148148 -0.963127307407407
"48" "8" "LAYING" 0.273782665555556 -0.0166129291966667 -0.106955043537037 -0.828974364801852 -0.7963542815 -0.841124176111111 -0.0810344933333333 0.390082134666667 0.630861134407407 -0.932596151481481 -0.971912955555556 -0.957836154259259 0.0776795292796296 -0.00308999386407407 -0.00811048661240741 -0.847883466785185 -0.794301883888889 -0.877204396296296 -0.0113698302755556 -0.108628840851852 0.113770967294444 -0.871983079814815 -0.884676653333333 -0.841707299037037 -0.107508996722222 -0.0260719835611111 -0.0542347602777778 -0.875691196481482 -0.925226196481482 -0.890705496296296 -0.849911157981481 -0.792383285740741 -0.854627826851852 -0.821534111037037 -0.811754627740741 -0.846537410925926 -0.858448546037037 -0.805095878333333 -0.86676622037037 -0.850813021407407 -0.796808940555556 -0.886206243888889 -0.852186802314815 -0.88723250537037 -0.840973476388889 -0.87882886962963 -0.884332919444444 -0.857163932407407
"49" "9" "WALKING" 0.284610860192308 -0.00913231252115385 -0.106184504826923 -0.796684451538462 -0.662451512657692 -0.756775782884615 0.9552721225 -0.0808988692576923 0.113480204909615 -0.974106403461538 -0.923481130769231 -0.907696841730769 0.0547936224807692 0.000528044167307692 -0.0297096499873077 -0.824823700384615 -0.780520869634615 -0.907989964038462 -0.0189889715109615 -0.0711486613173077 0.066506124875 -0.814270573653846 -0.826262844615385 -0.777959751096154 -0.106902146730769 -0.0387227094230769 -0.0527082359384615 -0.812003360711538 -0.895194684615385 -0.808173402903846 -0.815823472769231 -0.706307082692308 -0.830772650384615 -0.790218678886539 -0.662870020326923 -0.740446282692308 -0.836758323461538 -0.795193164615385 -0.899302545192308 -0.828243049615385 -0.779435799711538 -0.915372549615385 -0.780843574553846 -0.855899291923077 -0.758702378519231 -0.827250880384615 -0.812098833269231 -0.806081793461538
"50" "9" "WALKING_UPSTAIRS" 0.281460511428571 -0.0172518545979592 -0.107609582483673 -0.970931375306123 -0.942258461428571 -0.938342605714286 0.336600797755102 0.460675975632653 0.166688019283673 -0.961416774285714 -0.969777816326531 -0.955910952653061 0.079047922122449 0.00868017081020408 0.00196002891742857 -0.978151978367347 -0.957979099387755 -0.978477661020408 -0.0408283215469388 -0.0818501064081633 0.100170215489796 -0.971973916734694 -0.961783326734694 -0.944117202244898 -0.0943383768979592 -0.0417120446734694 -0.0579103848918367 -0.975491632244898 -0.978846518163265 -0.975759396122449 -0.97135385244898 -0.949080303265306 -0.957582626938775 -0.970949153469388 -0.942822610408163 -0.933499075918367 -0.978298109387755 -0.959138624285714 -0.975200709795918 -0.980032367142857 -0.959634899183674 -0.98037423877551 -0.966311688979592 -0.965872436326531 -0.946607393061224 -0.973956327959184 -0.960019555306122 -0.948693859591837
"51" "9" "WALKING_DOWNSTAIRS" 0.26898086 -0.0100970113459524 -0.110785662095238 -0.972666672380952 -0.915075824880952 -0.942684473809524 0.399142788571429 0.429964639740476 0.202504416428571 -0.967150442857143 -0.952428560738095 -0.963971092380952 0.0817287586190476 -0.0034125614547619 -0.0087123239252381 -0.973244483809524 -0.948335139047619 -0.972379787380952 -0.0212559388595238 -0.0820769030476191 0.140573998571429 -0.96091416452381 -0.958841766904762 -0.946343464047619 -0.0933382101190476 -0.0432598864761905 -0.0569683196190476 -0.965070496428571 -0.975342133571429 -0.966466676428571 -0.970024182857143 -0.920925096904762 -0.952015860952381 -0.974159295476191 -0.917277832247619 -0.941646259047619 -0.973949787857143 -0.949015257142857 -0.968750577142857 -0.974972962857143 -0.951346995476191 -0.974620422619048 -0.950986925238095 -0.961020229047619 -0.940480475952381 -0.964230024047619 -0.958168565714286 -0.953471533571429
"52" "9" "SITTING" 0.2827565296 -0.0165905773504 -0.10807145964 -0.10330705784 -0.057124510014 -0.3762093184 0.9504221112 -0.134188955636 -0.0631329730918 -0.9544901092 -0.9457281432 -0.928021315 0.108119431452 0.011620917832 0.0169408736474 -0.195930312684 -0.145920326942 -0.5929237346 -0.047742574751 -0.066070995712 0.084237330966 -0.43695898252 -0.5050034292 -0.36275197558 -0.06821009136 -0.053817392414 -0.051835531266 -0.40559746 -0.6242978016 -0.258865939038 -0.143844966598 -0.068585348704 -0.4446277176 -0.091014662154 -0.112441318684 -0.3889033858 -0.215873213266 -0.20052763338 -0.5649284038 -0.248799809672 -0.14513058475474 -0.6193214142 -0.31119565288 -0.5059224 -0.2370147370094 -0.47967481766 -0.5087353066 -0.4691938174
"53" "9" "STANDING" 0.278389368444444 -0.0162116250164444 -0.112629342533333 -0.428432192444444 -0.0963541065688889 -0.480328929333333 0.825638374666667 -0.0657083063555556 -0.0611381086911111 -0.980130188666667 -0.968587034666667 -0.958995031555556 0.086693641894 -0.0241872925377778 -0.01027267376 -0.379887472888889 -0.136065406253333 -0.633391604222222 -0.0599288885933333 -0.0660233392688889 0.0847421636 -0.566730794355556 -0.564788216222222 -0.444657972888889 -0.0915864448866667 -0.0366941077022222 -0.0337105114444444 -0.443231637555556 -0.630185404 -0.416211128666667 -0.396871976222222 -0.119740277317778 -0.521664132666667 -0.442091567777778 -0.142619258755556 -0.499762173333333 -0.412113997777778 -0.224462433078667 -0.612755048444445 -0.402091225555556 -0.0995277873491111 -0.652227262444444 -0.465512713544444 -0.562777379111111 -0.366169558622222 -0.600056643944444 -0.56948671 -0.524479651555556
"54" "9" "LAYING" 0.27926418958 -0.028183728912 -0.10056052188 -0.15940269487 0.01407128558 -0.34668872406 0.9210453676 -0.236622778748 -0.079523642528458 -0.9460196852 -0.9028223434 -0.9008079982 0.06221344919 0.0111968935232 0.0249888572552 -0.32552188146 -0.21737020894 -0.669381799 0.062088028992 -0.102446948612 0.045817372806 -0.4845987616 -0.503526445 -0.35455323806 -0.13830873064 -0.06111170818 -0.018796357876 -0.4595138012 -0.6733797154 -0.36223501678 -0.27147803888 -0.088090910498 -0.4939532538 -0.120371724742 -0.000908284558000001 -0.32551458832 -0.37052291756 -0.27781966396 -0.641316556 -0.33951539426 -0.2047554262216 -0.6961649778 -0.3839033574 -0.5457130848 -0.255995637802 -0.5200231722 -0.4857861054 -0.4508679534
